time,Lon,Lat,altitude,speed
2020-01-20 10:47:01,108.88383027323066,34.18078981639662,395.71072,0.0
2020-01-20 10:47:03,108.88381380372728,34.18079773792932,388.73184,0.0
2020-01-20 10:47:08,108.88382233303504,34.18077346427423,391.0148,0.2799
2020-01-20 10:47:14,108.88380997509586,34.18066931453215,388.29614,1.2986
2020-01-20 10:47:22,108.88378867065089,34.18060556562343,388.29614,1.3518
2020-01-20 10:47:30,108.88385503138208,34.18053591806955,395.9237,0.9626
2020-01-20 10:47:34,108.88399666067475,34.180475433303734,395.69482,1.999
2020-01-20 10:47:38,108.8841760151782,34.18044173407427,396.31216,3.9161
2020-01-20 10:47:42,108.88438204417852,34.18042741970399,397.7445,4.4813
2020-01-20 10:47:46,108.8846058536814,34.18042239746428,399.9459,4.9498
2020-01-20 10:47:48,108.8847588803001,34.18042657603697,399.93204,5.7775
2020-01-20 10:47:52,108.88495694515704,34.18041405398822,403.08536,5.385
2020-01-20 10:47:54,108.88509716555842,34.1804022374503,403.6194,5.206
2020-01-20 10:47:56,108.88521317471532,34.18039805793216,403.66052,5.9093
2020-01-20 10:47:58,108.88532274277397,34.18040092188525,403.15903,5.1878
2020-01-20 10:48:00,108.88542790857582,34.18040332239622,402.9946,4.9404
2020-01-20 10:48:04,108.88561175036288,34.18039132366532,402.3516,4.4345
2020-01-20 10:48:08,108.88582481840191,34.18038367484934,404.43628,4.5721
2020-01-20 10:48:10,108.88597471398889,34.180379640481,404.8627,5.569
2020-01-20 10:48:12,108.88609973608118,34.18037649343591,404.6974,6.3255
2020-01-20 10:48:14,108.88621335432322,34.18037052077519,403.8568,5.4939
2020-01-20 10:48:16,108.8863290446827,34.18036966516476,403.50592,5.2769
2020-01-20 10:48:18,108.8864464756366,34.18037233032477,403.41583,5.3614
2020-01-20 10:48:20,108.88656760871034,34.18037296807815,403.6667,5.4871
2020-01-20 10:48:22,108.88669065430844,34.18037335650102,403.23663,5.6155
2020-01-20 10:48:24,108.88681093162693,34.180366969521856,403.2651,5.5982
2020-01-20 10:48:26,108.88692763787434,34.180351354304726,402.966,5.4842
2020-01-20 10:48:28,108.887048935089,34.180336397613985,402.5905,5.539
2020-01-20 10:48:30,108.88717883891536,34.180325243855265,401.3219,5.8223
2020-01-20 10:48:32,108.88730443755492,34.18031085574243,400.24335,5.9186
2020-01-20 10:48:34,108.88742222128538,34.18029020667358,400.35175,5.6812
2020-01-20 10:48:36,108.88754811147572,34.18026514445841,400.25623,5.7461
2020-01-20 10:48:38,108.88768176282971,34.180249732699934,399.1707,6.0738
2020-01-20 10:48:40,108.8878128228801,34.18024248188874,398.2866,6.1201
2020-01-20 10:48:42,108.88793544902354,34.18023922751541,397.7293,5.8414
2020-01-20 10:48:44,108.8880576671303,34.180233239427125,397.1637,5.6366
2020-01-20 10:48:46,108.88818172141114,34.18022528494493,396.59723,5.6768
2020-01-20 10:48:48,108.88830823718142,34.18021882512506,396.16913,5.7763
2020-01-20 10:48:50,108.888439550254,34.180215251537234,395.63284,5.9359
2020-01-20 10:48:52,108.88857762215991,34.18021592131347,394.73575,6.1956
2020-01-20 10:48:54,108.88871423424986,34.18021624029767,394.66617,6.317
2020-01-20 10:48:56,108.8888463856164,34.180210341031334,394.02524,6.1827
2020-01-20 10:48:58,108.88898174863006,34.18021031143348,393.06677,6.1543
2020-01-20 10:49:00,108.88911861629674,34.18021726044385,393.18823,6.2635
2020-01-20 10:49:02,108.8892572837209,34.18022555580183,393.479,6.3507
2020-01-20 10:49:04,108.88940198956516,34.180228277787165,393.6709,6.524
2020-01-20 10:49:06,108.88954704045386,34.18022291923696,393.92468,6.664
2020-01-20 10:49:08,108.88968923928152,34.18020656188735,393.9158,6.6335
2020-01-20 10:49:10,108.88983383193788,34.18019190201829,393.65054,6.6515
2020-01-20 10:49:12,108.8899790010562,34.18018395112933,393.06726,6.6933
2020-01-20 10:49:14,108.8901189903892,34.180178741477164,392.4553,6.568
2020-01-20 10:49:16,108.89025514942776,34.18017854726096,392.26663,6.3524
2020-01-20 10:49:18,108.8903864586142,34.18018402476283,391.98828,6.1528
2020-01-20 10:49:20,108.89051283312558,34.18018584845977,391.59644,5.9295
2020-01-20 10:49:22,108.89063628789884,34.18017979949305,391.0764,5.7466
2020-01-20 10:49:24,108.89076026751896,34.180173600813056,390.94803,5.7005
2020-01-20 10:49:28,108.89096877532135,34.180160461118355,390.4346,5.1101
2020-01-20 10:49:30,108.89111948550924,34.18015092360861,390.1288,5.5234
2020-01-20 10:49:32,108.89124322574544,34.18014757192795,389.83765,6.3218
2020-01-20 10:49:34,108.89135733384512,34.180150184303145,389.6974,5.4699
2020-01-20 10:49:36,108.89146950088876,34.180151979062046,389.51715,5.2051
2020-01-20 10:49:38,108.89158024971026,34.18014656502838,389.005,5.1274
2020-01-20 10:49:40,108.89169238602656,34.18014369108485,388.25342,5.1309
2020-01-20 10:49:42,108.89180191506456,34.18014336569431,387.4258,5.0985
2020-01-20 10:49:44,108.89191180797768,34.180144741870905,386.94556,5.0462
2020-01-20 10:49:46,108.89202398029036,34.1801458071694,386.67114,5.1073
2020-01-20 10:49:48,108.8921349111005,34.1801496064864,386.15683,5.1325
2020-01-20 10:49:52,108.89231250129922,34.180158518266985,385.32437,4.4297
2020-01-20 10:49:56,108.89251204370392,34.18016923466555,384.88715,4.3451
2020-01-20 10:50:00,108.89270575828556,34.180190779784304,384.7244,4.5441
2020-01-20 10:50:04,108.89288534515002,34.18021742829682,385.0876,4.3444
